i_dblp,j_sch,dblp_id,sch_id
2186,30820,journals/tods/SrivastavaSRN95,K62EwWeSRKUJ
2488,39264,journals/sigmod/WenLMZ03,aCa2cIGq2mAJ
986,32523,conf/vldb/DongHLPW01,XyYCahzDAh8J
1207,57597,conf/vldb/JensenL01,wr5pRI-iGqsJ
1824,49837,conf/vldb/FaloutsosJS97,eZq7OGI9DGEJ
1194,39053,conf/vldb/OoiYTJ01,qYGzjvmVjS8J
2403,55371,journals/vldb/ClaussenKKW00,8tDPAHGDRggJ
639,13167,journals/sigmod/AdelbergKG96,gkbvvgj8kdUJ
2030,61956,conf/vldb/HeMYW03,1nADSc0_ZW4J
1956,63727,conf/vldb/BawaBA03,G_7Fu6h398oJ
1049,22864,conf/sigmod/Doherty98,7aUag74jtdIJ
966,62988,conf/sigmod/AcharyaPR99,CPzROuDNZqgJ
1990,49725,conf/vldb/NieKH03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959086%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
2146,14775,conf/vldb/ChanGR02,QdbokgxdihwJ
330,28812,conf/sigmod/GangulyGR03,7rn7AHVs1YUJ
801,34813,conf/sigmod/SalemBCL00,MYcuaGkEwpQJ
1096,17957,conf/vldb/AgrawalCN00,VBwJr666c2AJ
1373,54452,conf/vldb/HaasKU99,LatjkQDqr6sJ
1437,1254,conf/vldb/ChakrabartiBD99,htMO0uWGzvoJ
1800,30353,journals/sigmod/GerlaX03,4lrUNCU4HkoJ
2042,49134,conf/vldb/KraftSRM03,xA9KNostV4cJ
1985,46348,conf/vldb/LakshmananPZ03,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://els/09505849/2004/00000046/00000002/art00113%26unc%3D
725,10093,conf/sigmod/RamaswamyRS00,5uvR4kU1UOoJ
457,479,journals/sigmod/RamDD99,69kmXg9nRZkJ
2045,27151,conf/vldb/XinHLW03,5IoMi78uwRAJ
2310,55715,journals/vldb/GarofalakisOS98,tAnONC5J2W8J
97,26739,conf/vldb/EvangelidisLS95,Km-cheksMSEJ
1960,55336,conf/vldb/GalanisWJD03,kPTUmCVEtGoJ
344,26616,conf/sigmod/MinPC03,GvdTN6cZY8YJ
2341,39752,journals/vldb/BohmAnY97,YDv3DA7YK08J
187,22468,conf/vldb/MartinC94,-8mT7JarFD8J
1134,41230,conf/vldb/AltinelF00,MGdQ5QpvlQYJ
987,23275,conf/sigmod/RundensteinerCLCZNJLW99,7FXPa8AvxwkJ
1240,52014,conf/sigmod/ZaharioudakisC97,kUUIJxLeO9QJ
2310,8359,journals/vldb/GarofalakisOS98,dNK16sHm9eUJ
259,4786,conf/sigmod/AgrawalK03,E0my9pww0csJ
530,60714,journals/sigmod/McHughAGQW97,-i2fQfLpX2wJ
346,998,conf/sigmod/QunLO03,XtNiZa9m2QwJ
2291,63959,journals/tods/BertinoBFS98,wZkNJJn90yAJ
725,55705,conf/sigmod/RamaswamyRS00,z7J4u1sJ52cJ
2385,50762,journals/vldb/CuiW03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D974756%26type%3Dpdf%26dl%3DACM%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
1046,11962,conf/sigmod/LometW98,y5yk-0zvSB0J
2011,52241,conf/vldb/TengCY03,P9anHItoRjkJ
381,8539,journals/sigmod/Dogac98,dNM-avLn230J
1151,23275,conf/vldb/LingLL00,7FXPa8AvxwkJ
1497,59375,conf/sigmod/BrinDG95,url:http://portal.acm.org/citation.cfm%3Fid%3D217279.215268%26dl%3DGUIDE%26dl%3DACM%26type%3Dseries%26idx%3DSERIES316%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Multimedia%2520Conference%26CFID%3D11111111%26CFTOKEN%3D2222222
240,35661,conf/sigmod/LakshmananPZ03,Pdhfb0V9jM8J
1926,640,conf/vldb/PapakonstantinouAG96,bZlpjMDZD5UJ
518,54072,conf/sigmod/PossSKL02,MN84enp0YAIJ
1834,39897,conf/vldb/PoosalaI97,Zp7wEnhqAykJ
512,2764,conf/sigmod/JosifovskiSHL02,cvBAdEvcTSkJ
231,13102,journals/sigmod/Suciu02,Ikk1rb4o66UJ
2151,3360,conf/vldb/ChenHWW02,1rUc7dX0GS0J
540,21027,journals/sigmod/ChangGKRS98,5FiyBEZ3v70J
2007,62456,conf/vldb/ChenJLP03,kPaLejCY2owJ
1815,5131,conf/vldb/NgC97,pz2VRTdXq1cJ
1933,18184,conf/vldb/WangC03,ssR4gjJJI5MJ
1149,1106,conf/sigmod/BerchtoldBK98,DNVHTz7tMywJ
866,21951,conf/sigmod/PeiMHZ00,srmnzOt2nA8J
1376,33542,conf/vldb/DonjerkovicR99,url:http://portal.acm.org/citation.cfm%3Fid%3D335216
2479,27742,journals/vldb/RamamohanaraoH94,67ucZtTGgFwJ
2041,27516,conf/vldb/QianZXP03,Chp-3UwMgTQJ
2415,14925,journals/vldb/BonifatiCP01,url:http://portal.acm.org/citation.cfm%3Fid%3D645927
834,38628,journals/sigmod/LeeCL95,zFpckN6wVccJ
853,26038,journals/tods/ChoG03,3zC3DbpHFhkJ
664,12553,conf/sigmod/AggarwalY01,7IedMcqVmcEJ
463,39624,conf/sigmod/WangWYY02,yIVBmSacODIJ
525,34840,conf/sigmod/LuoKMPWLN02,AOfAOwaNqCYJ
895,33619,conf/sigmod/IvesFFLW99,RKh78Q-rJLMJ
131,32469,journals/sigmod/TanakaV01,D-wMEzMPphoJ
1190,5429,conf/vldb/StohrR01,-AsVP3NqvlAJ
2020,33994,conf/vldb/ChenL03,xD5IcT_o4LAJ
882,47155,journals/tods/CiacciaP02,urL_oXzvBBUJ
2198,13355,journals/tods/GhandeharizadehHJ96,pO6SFdVGt5QJ
336,10243,conf/sigmod/GuptaS03,BLPcDzgX3iQJ
530,13492,journals/sigmod/McHughAGQW97,TfIJHxpZeJIJ
1246,41955,conf/sigmod/HoAMS97,HgSuaW-dNhMJ
1448,59617,conf/sigmod/RossSS96,iurxdvB6oLAJ
984,41955,conf/sigmod/LiVCAHMWBCHIKSS99,HgSuaW-dNhMJ
1623,60372,conf/sigmod/DreyerDS95,j9Stb5pC7BQJ
561,29020,conf/sigmod/ChenZCKR01,url:http://portal.acm.org/citation.cfm%3Fid%3D335191%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3D335191%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
1713,12559,conf/sigmod/BrinkhoffKSS94,feUBtHjRq0cJ
372,57414,conf/sigmod/MaddenSHR02,NXakCefUcdUJ
1019,50809,conf/sigmod/GarofalakisRRS99,ReV4xpbiC6EJ
941,63950,conf/sigmod/HaasH99,3GhFjmaNIQMJ
845,19919,conf/sigmod/BressanGOT00,p6eac5JRYyQJ
629,37822,conf/sigmod/KimCK01,yZZbsiARVSMJ
858,59751,conf/sigmod/LiBCS00,Tw8-f4saqb0J
935,24508,journals/sigmod/BarclayBGS94,JT61IMQEZ-QJ
2345,48464,journals/vldb/ChenHY97,6GeVTHhRq0oJ
1218,5383,conf/sigmod/NgLK98,qYaqmaGIOS4J
2113,27927,conf/vldb/CherniackFZ01,-LRzTMJvt9UJ
2299,60362,journals/tods/GravanoGT99,MdwCZg0RBHYJ
122,51200,journals/sigmod/HanBP01,Jk2ZTjQR5lwJ
1406,44280,conf/vldb/TanGO99,6v10yi_pP4MJ
455,61963,journals/sigmod/RosenthalS99,YyDLOzprwRMJ
2389,56091,journals/vldb/JagadishACLNPPSWWY02,T8BPorXB1VsJ
1705,31515,conf/vldb/FankhauserGLMT98,JnwUAxUMwvQJ
822,35369,journals/sigmod/AbiteboulH95,H1E3GuQcoUAJ
1194,62302,conf/vldb/OoiYTJ01,xsaovu54vl4J
946,62200,conf/sigmod/MankuRL99,wO6VeeLIXAsJ
2029,46888,conf/vldb/JiangWL03,PZTESZecfnQJ
1720,23687,conf/sigmod/CareyDFHMNSSTTWZ94,C0vLucG1HBMJ
939,54613,conf/sigmod/FlorescuLMS99,hMsWZU5TJWYJ
194,54459,conf/sigmod/FaginKS03,h_tDfTvsR0QJ
1128,6779,conf/sigmod/AvnurHLORRRW98,VlRO0WwUy3wJ
1864,14017,journals/sigmod/MalaikaEM03,raaL8oCaWLwJ
1934,52663,conf/vldb/HulgeriS03,8BheFBvoygIJ
1360,43531,conf/sigmod/ZouS96,_OimKPnidhsJ
573,45595,conf/sigmod/HernandezMHYHT01,8hRWaIVZ2ykJ
628,45302,journals/sigmod/SilberschatzSU96,5qg4BNiroqMJ
1939,11158,conf/vldb/SchindlerAG03,url:http://portal.acm.org/citation.cfm%3Fid%3D1007568.1007720
126,31320,conf/vldb/BrownMCL94,An9PAvKnLTcJ
1796,39897,conf/vldb/PoosalaI96,Zp7wEnhqAykJ
1412,38968,conf/vldb/IoannidisP99,uveOdmVtqRMJ
416,57662,conf/sigmod/ZuzartePMCLW03,FRJCW_A1sHMJ
351,1610,conf/sigmod/MelnikRB03,Vp2WiW9vCvgJ
2002,56180,conf/vldb/Amer-YahiaFSX03,SA9NEkfzS0EJ
1651,55199,conf/vldb/ChangG97,1dbUaQY8eEgJ
2064,54614,conf/vldb/LakshmananPH02,Q4yWN3TbOFAJ
1969,9465,conf/vldb/MengLLA03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601879%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
352,44845,conf/sigmod/KangN03,ZXhVx0FI3WoJ
375,18411,journals/sigmod/ReichB98,PrTMBHRSjQoJ
889,31464,journals/tods/TaoPZ02,isEy2RUnkkoJ
2041,15757,conf/vldb/QianZXP03,d4p4lHEQfrkJ
1077,9823,conf/sigmod/GuhaRS98,if5vzPT-qIAJ
1021,29139,conf/vldb/SeegerBBKSDS01,WYGjQDmRwt8J
2224,56000,journals/tods/SalemGS94,lr_Kq9SZLY8J
2213,28292,journals/vldb/YangW03,l5vwQtmjqt4J
2365,16,journals/vldb/HuntAI02,0GT_dHqK5roJ
462,37254,conf/sigmod/MoonWH02,Uxh3R2hfBOAJ
2475,2628,journals/vldb/LinJF94,rXy-L1fcf3oJ
1849,15937,conf/vldb/HaasKWY97,PF2KIF8RsfEJ
1303,22594,conf/vldb/ManegoldBK00,-7hYJxFD-AsJ
532,27635,conf/sigmod/BarbosaMKL02,wO-iR4jRq0UJ
1439,55666,conf/vldb/WangZL99,KlxPr0YoE_sJ
2048,50297,conf/vldb/IwerksSS03,VJPLu4mUiU4J
1283,27045,conf/sigmod/BozkayaO97,gIZvbo_lu2IJ
815,56216,conf/sigmod/GarofalakisGRSS00,nMzsE-ScW4MJ
834,49850,journals/sigmod/LeeCL95,qX-uYKXVk7EJ
1802,21194,journals/sigmod/CalvaneseGLV03,VVzBEqz33TcJ
1853,32271,conf/vldb/GarofalakisI97,byJ0lVRijnkJ
19,18375,conf/vldb/SrikantA95,HypA8oN4PqsJ
799,37963,conf/sigmod/SaltenisJLL00,zM0o4FoKRXIJ
2312,59388,journals/vldb/NgS98,700C5MA6pgQJ
1289,33626,conf/sigmod/IoannidisLANT97,bbr1Xk0-hH8J
415,21758,journals/sigmod/SmithO99,CZPKb1lmKTsJ
1246,59593,conf/sigmod/HoAMS97,nDgZsMNOofwJ
2030,15352,conf/vldb/HeMYW03,_rAN_9LhiasJ
1916,60327,conf/vldb/IoannidisLGP96,I83l_B0knOgJ
2339,60430,journals/vldb/BerchtoldKK97,rivzCRXhoAkJ
669,45437,conf/sigmod/ChenGM01,q49c-IEX7N8J
2391,54204,journals/vldb/Amer-YahiaCLS02,zbzO-4fuIwUJ
2279,32271,journals/tods/MehrotraRKS98,byJ0lVRijnkJ
2454,1535,journals/vldb/AgrawalAJL95,Y799jSppkKEJ
1073,55851,conf/sigmod/AgrawalGGR98,3OuiSD9XKs4J
623,180,conf/sigmod/MistryRSR01,syoqNSarAscJ
197,56180,conf/sigmod/ChaudhuriGS03,SA9NEkfzS0EJ
205,18888,journals/sigmod/LohmanGFS01,nqosSM46lCkJ
656,50086,conf/sigmod/YuMWL01,_Z-fYPH7r7gJ
1066,1689,conf/vldb/ManolescuFK01,DSF-ukHbE64J
1363,47696,conf/sigmod/ZhangRL96,-W_x9Aw1_xsJ
1484,40109,conf/vldb/VenkataramanZ98,6j5_vopt6hAJ
2165,843,conf/vldb/GilbertKMS02,6VAQeD6muakJ
2085,19573,conf/vldb/ShegalovWBL02,_6ErNQyZwXsJ
656,37254,conf/sigmod/YuMWL01,Uxh3R2hfBOAJ
1793,9373,conf/sigmod/AgrawalCFGHIIMMSS94,vT6v9qSkI2UJ
1742,18453,conf/vldb/GardarinST96,uMkO2KGQJwwJ
1021,22857,conf/vldb/SeegerBBKSDS01,2Yy0kQZvT0EJ
327,62827,journals/sigmod/PossasMCR00,TsaG-mWf0nMJ
113,29098,conf/vldb/SimonD95,1fKcOU28PAEJ
332,25264,conf/sigmod/ChaudhuriGGM03,4bS3tvLQ-LAJ
389,11246,conf/sigmod/BohannonDGKLNS03,u3StTH-K9VkJ
2022,16780,conf/vldb/ZhouS03,mPmpRuOspl4J
704,7874,conf/sigmod/GehrkeKS01,hobnzQKRlK4J
2495,50181,journals/sigmod/WinslettMY03,04tQvwAmbVIJ
2496,60205,conf/vldb/ShethKMWDLPLS96,jWZkmgGziVoJ
798,13925,conf/sigmod/BarclaySG00,RhKSGU-DhQUJ
1229,33359,conf/vldb/KemperKW99,c22l_WX_ADwJ
284,17087,conf/sigmod/CranorJSS03,eXt7Nvd060MJ
2391,58876,journals/vldb/Amer-YahiaCLS02,4tTQJrG4pn8J
664,7694,conf/sigmod/AggarwalY01,PsPGEygMgmcJ
629,18253,conf/sigmod/KimCK01,1_g448rjyZUJ
2389,58803,journals/vldb/JagadishACLNPPSWWY02,946iAs3adDcJ
707,37569,conf/sigmod/AggarwalY00,x5jeMyauzWgJ
136,34370,journals/sigmod/LudascherMM01,cvdBMYqS1z8J
1312,19249,conf/sigmod/BerchtoldK97,iHpgXVyL1w0J
1264,39180,conf/vldb/ChakrabartiSST00,Gc4SDdWXE9QJ
683,24151,conf/sigmod/NgWY01,J89lD2VPyEUJ
683,53198,conf/sigmod/NgWY01,GtXc02EJjCgJ
439,33590,conf/sigmod/HanWDPW02,GlNt7w28aE8J
660,14341,conf/sigmod/BohannonMR01,dL5oJVHK10kJ
1240,5760,conf/sigmod/ZaharioudakisC97,xuE2g4v2AjYJ
1968,5001,conf/vldb/AbiteboulBBCCDMMP03,-cQmLk2JnawJ
2215,62033,journals/vldb/ChuaCL03,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://pep/jae/2004/00000218/00000001/art00010%26unc%3D
364,42306,conf/sigmod/ChungMS02,JjrRZt4ONqMJ
879,58213,journals/tods/MelnikG03,ma-ZRYj0pXIJ
1372,26066,conf/sigmod/ChaudhuriG96,hAqEljGAcFsJ
1667,350,conf/sigmod/ChenR94,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0116696CI
2239,46562,journals/tods/CuiWW00,url:http://www.springerlink.com/index/JWGUMV8YDL893E3V.pdf
2020,20625,conf/vldb/ChenL03,oeqEsTxHtLYJ
164,37707,conf/vldb/ShatdalKN94,PrUWsoySLGcJ
2334,2476,journals/vldb/HaasCLS97,kIzNmOrszKoJ
1258,17269,conf/sigmod/JajodiaSSB97,FlC-FF1hbbUJ
973,33123,conf/vldb/AilamakiDHS01,7yQ28_L2uioJ
1503,29905,conf/sigmod/LuMSS95,OzgnxugGCWMJ
237,21189,conf/vldb/KamelF94,yFaUjmOQp1wJ
911,25829,conf/sigmod/RundensteinerKZWLLN99,DFfJcishmuwJ
1920,36609,conf/vldb/DarFJST96,WvvY_Ao19mAJ
1499,13167,conf/sigmod/AbiteboulCM95,gkbvvgj8kdUJ
1798,13234,journals/sigmod/TanK03,zcO22xb6pf4J
2491,9256,journals/sigmod/CampbellEM03,NB0odNtGu7QJ
876,23741,conf/sigmod/YerneniLGU99,jpK-DFpmflAJ
1246,57983,conf/sigmod/HoAMS97,DLymXxpy2qYJ
76,56145,conf/vldb/OuzzaniAB94,CgoUJ7DogcwJ
1212,8414,conf/vldb/MarronL01,MiMYGwqrGY8J
1337,6608,conf/vldb/LakshmananJN00,RPWDtUmq6_QJ
1396,57927,conf/vldb/Graefe99,3m-KKBVF8KkJ
2013,62033,conf/vldb/YuPM03,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://pep/jae/2004/00000218/00000001/art00010%26unc%3D
2030,29957,conf/vldb/HeMYW03,drAzXapJ2rgJ
1945,48,conf/vldb/YuAA03,78PlrdpBT8sJ
740,11987,conf/sigmod/CorralMTV00,0IeLWfNYZEYJ
880,18383,conf/sigmod/DavulcuFKR99,GTkxutlkeicJ
2101,61099,conf/vldb/SarawagiBKM02,WpkxYoe4DQYJ
1327,27181,conf/vldb/GantiLR00,CJnKTZIbR3sJ
1463,26318,conf/sigmod/GarofalakisI96,bvyqSciFIjcJ
212,18634,conf/vldb/MatthesS94,KRLEL-N4Ce8J
1742,45890,conf/vldb/GardarinST96,OHR5iQWPuyYJ
1367,6608,conf/vldb/JagadishLS99,RPWDtUmq6_QJ
1760,21586,conf/vldb/LabioG96,xPkLZK36UBUJ
955,51926,conf/sigmod/LakshmananNHP99,ehQ_BzRWh20J
671,45751,conf/sigmod/AgrawalCN01,XK-KPRa2qjcJ
2107,61294,conf/vldb/StanoiRAA01,nQvBo5KHITYJ
204,11576,conf/sigmod/BabcockBDM03,HjwbHpPjvasJ
1040,49755,conf/vldb/ChungCLL01,mJiDvbtTKWoJ
194,4472,conf/sigmod/FaginKS03,url:http://portal.acm.org/citation.cfm%3Fid%3D974121.974122%26coll%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
1662,62341,conf/sigmod/ChristophidesACS94,Pkocuf5hMjYJ
1320,45608,conf/vldb/ChoG00,D71DnTFl-1UJ
2331,25724,journals/vldb/KnorrNT00,oCPpSbHhL3IJ
834,12911,journals/sigmod/LeeCL95,NZYZOztyAqoJ
1933,60360,conf/vldb/WangC03,B1uNI67mfJcJ
390,15903,journals/sigmod/ShethBS99,1Qo0cHR9kGgJ
2169,8400,conf/vldb/BettiniJWW02,SAbNG8szVhQJ
1812,17962,conf/vldb/GravanoG97,81oh7EDAYeoJ
1482,38961,conf/vldb/RezendeS98,KGyKFmRfspAJ
2305,23722,journals/vldb/LiR99,CGQkJvm6wT0J
2391,45373,journals/vldb/Amer-YahiaCLS02,HqAWyuB11loJ
1394,21586,conf/sigmod/ChawatheRGW96,xPkLZK36UBUJ
2041,56860,conf/vldb/QianZXP03,Pi5jsWhYoycJ
1391,46198,conf/vldb/GarofalakisRS99,yztQfwBZU6EJ
763,46629,conf/sigmod/HanPY00,8EgrADDu7YcJ
126,45254,conf/vldb/BrownMCL94,EN1nFWJxnoIJ
2163,634,conf/vldb/YuSLJ02,0ZQnv8tOzBwJ
1869,31678,conf/vldb/GravanoG95,H6fWl-cSuY4J
110,42277,conf/vldb/SeligmanBNSW95,url:http://portal.acm.org/citation.cfm%3Fid%3D645921.673303%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
517,52989,conf/sigmod/SzalayGTKMRSv02,oADIqaQRN3kJ
932,40399,conf/sigmod/HinneburgK99,irJbh9rrinoJ
1128,33895,conf/sigmod/AvnurHLORRRW98,F0T3KimkbGcJ
849,42616,journals/tods/TaoSP03,Qmv55n1HpkAJ
1015,50233,conf/sigmod/EmbleyJN99,2cRqguZhOmIJ
474,62152,conf/sigmod/GaoW02,gTDhY2NCYGAJ
1564,44813,conf/vldb/HelmerWM98,nwwVf5FGX4QJ
1753,47718,conf/sigmod/GorelikWD94,X2URoOMjJv4J
1773,22521,conf/sigmod/HanFHCC94,ruAAx3U9Q-EJ
1076,58056,conf/vldb/ChaHKK01,oqrwIShrBH8J
469,11069,conf/sigmod/BrunoC02,OFGtGwUHhUQJ
2328,20299,journals/vldb/KornLKF00,3Ozte0ucNJAJ
1314,18974,conf/sigmod/WangSCRZP97,xdC94ozTAukJ
1560,22413,conf/sigmod/ChaudhuriDY95,PiSKQ2TBfisJ
1232,36877,conf/sigmod/HanKK97,SW8RvYcXqaMJ
166,20867,conf/vldb/LevySSZ94,3enyIaEqbswJ
1022,55726,conf/sigmod/Chakrabarti99,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D304231%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
1378,55361,conf/vldb/JagadishKNS99,5fb1l1MyGisJ
1659,4110,conf/sigmod/KrollW94,zd_8s13rNRoJ
1460,27844,conf/vldb/AilamakiDHW99,AMPcobRta5gJ
1919,34774,conf/vldb/FaloutsosMS96,V-pwJ8K5ZTEJ
853,60643,journals/tods/ChoG03,eDseo6DKhA0J
1544,26791,conf/sigmod/BettiniWBJ95,c57d3rgd3IcJ
2374,6307,journals/vldb/SaltenisJ02,a7v0bHRrpjMJ
2267,45845,journals/tods/MamoulisP01,o0WQjRyBQ5kJ
252,45901,conf/sigmod/AgrawalES03,_NISJ-0lKiAJ
2135,17810,conf/vldb/ParkMC02,wVkpqzhO5eUJ
2494,33958,conf/vldb/LevyRO96,i3dtJ6nSpCIJ
1096,50952,conf/vldb/AgrawalCN00,8KJ9XFv1ESAJ
2130,470,conf/vldb/AshwinGG02,6uK30FL35hwJ
438,50952,conf/sigmod/AgrawalCD02,8KJ9XFv1ESAJ
55,38382,conf/vldb/GoyalHSS95,lfPv9rpvxXwJ
780,3360,conf/sigmod/WangSSZZW00,1rUc7dX0GS0J
561,54,conf/sigmod/ChenZCKR01,nN73C1WoRB8J
2065,32505,conf/vldb/LeeWMS02,fHKhYR-6ksMJ
814,25575,journals/sigmod/NobleS95,Xh4z_InAi4AJ
1785,4572,conf/sigmod/GrossmanQ94,yjqdBeNw5WoJ
2010,46569,conf/vldb/AggarwalHWY03,YHUN_yiwIOUJ
1739,31931,conf/vldb/AcharyaFZ96,url:http://portal.acm.org/citation.cfm%3Fid%3D253260%26dl%3DGUIDE%26dl%3DGUIDE%26type%3Dproceeding%26idx%3DSERIES473%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222
2323,54613,journals/vldb/FernandezFLS00,hMsWZU5TJWYJ
561,6820,conf/sigmod/ChenZCKR01,fliRZixfRNcJ
727,62732,journals/sigmod/KarlapalemLS95,OfOnN38M9oEJ
2213,64052,journals/vldb/YangW03,a_pMI6_8xb0J
1138,10773,conf/vldb/MatiasVW00,P5oJUiow7lsJ
594,48058,journals/sigmod/ChangASS98,qEmp-saAfaUJ
886,62230,conf/sigmod/MayrS99,GveQLUTEle8J
980,32818,conf/vldb/MeccaCM01,25kJ4dWczjEJ
2022,14499,conf/vldb/ZhouS03,zWWe8l0cq2oJ
351,6229,conf/sigmod/MelnikRB03,nXi88wdaXIkJ
134,8446,journals/sigmod/ChienTZ01,uUmeAkW_FFUJ
766,35518,conf/sigmod/LakhamrajuRSS00,B855ccGhBu4J
86,29343,conf/vldb/JohnsonS94,-5qe4kQkuXsJ
883,4777,conf/sigmod/CallanCD99,Ywyq7UuG6z8J
1752,1025,conf/vldb/BohlenSS96,gcoLSYEk0HIJ
1333,51780,conf/sigmod/LiCHH97,-VZ3pq9oMngJ
13,48463,conf/vldb/LuTD95,5MJfYGFrK2UJ
2084,62302,conf/vldb/AggarwalY02,xsaovu54vl4J
2011,31464,conf/vldb/TengCY03,isEy2RUnkkoJ
2424,30879,journals/vldb/OoiHLT96,sBs4uLlUZRQJ
706,44485,journals/sigmod/Eisenberg96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245907%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
2146,6025,conf/vldb/ChanGR02,Mv6uC2VlDVEJ
1815,20972,conf/vldb/NgC97,UdvxmjRPkSUJ
914,32356,conf/sigmod/NgLHM99,EBXh5GwbeNMJ
2342,30288,journals/vldb/SinghalS97,baoLftiW5t4J
247,5475,conf/sigmod/WangPFY03,Fho6AEljMG8J
2278,39163,journals/tods/LiuHD98,W5Ch7V5niEEJ
2010,61040,conf/vldb/AggarwalHWY03,tbuNzuDUSFYJ
2345,27553,journals/vldb/ChenHY97,_9OLeZjLW3AJ
1101,48397,conf/vldb/DingGS00,s_ETi_2fp-oJ
1112,31028,conf/sigmod/GodfreySE98,thTt2lg4_Z8J
2021,49306,conf/vldb/LimWV03,SVt9U79mFdMJ
2270,18519,journals/tods/FranklinCL97,9OEjtHuRUzsJ
1800,47617,journals/sigmod/GerlaX03,k4B--mxdc0EJ
474,29990,conf/sigmod/GaoW02,2W9Mp_ZnqRoJ
210,5034,journals/sigmod/Dogac02,rqTxO0ix3qUJ
1092,60362,conf/sigmod/NestorovAM98,MdwCZg0RBHYJ
1863,14196,conf/vldb/ChenRS95,x70Y3qaTL40J
1297,2673,conf/vldb/PfoserJT00,yUDkYbmDTXIJ
809,15916,journals/sigmod/BhargavaAP95,Sql66UDiVnwJ
539,5475,conf/sigmod/LuWYBLY02,Fho6AEljMG8J
1369,62333,conf/sigmod/VanceM96,QgKRpqigXEsJ
2010,37254,conf/vldb/AggarwalHWY03,Uxh3R2hfBOAJ
1412,1842,conf/vldb/IoannidisP99,QV20-69j6YYJ
2192,27846,journals/tods/ChenHM95,v3IA8Go4UjIJ
1993,55744,conf/vldb/AbiteboulABBNM03,P7vZf4MkRO4J
1368,31371,conf/vldb/ShanmugasundaramGTZDN99,nWyQguT7Rk0J
1672,40642,conf/sigmod/BrinkhoffKSS94a,XZRXO_JCNRIJ
980,3905,conf/vldb/MeccaCM01,v2KwhRi-OrMJ
2013,30355,conf/vldb/YuPM03,s3bawcAka-EJ
780,46662,conf/sigmod/WangSSZZW00,7DhY_cTbtrcJ
2058,6154,conf/vldb/PalpanasSCP02,1hiebPD7DhoJ
1881,44199,journals/sigmod/TatarinovIMHSDDKMM03,tdIXA7F585wJ
1231,59366,conf/sigmod/GravanoCGP97,chcojj8yN1sJ
2300,28318,journals/tods/ChaudhuriS99,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290608%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
186,49306,conf/sigmod/WangJLY03,SVt9U79mFdMJ
763,31382,conf/sigmod/HanPY00,H_tzR6yoJLEJ
1046,179,conf/sigmod/LometW98,QPpUo7m3A7cJ
1850,22605,conf/vldb/KraissW97,K0aOFYBWg3AJ
1420,52068,conf/vldb/KumarRRT99,0EbuWDceVnoJ
463,57693,conf/sigmod/WangWYY02,DRp1iFn7znkJ
565,54028,conf/sigmod/JagadishJOT01,url:http://www.springerlink.com/index/4N8LT3XHXGCR8DLW.pdf
1947,40473,conf/vldb/FlorescuHKLRWCSA03,ckjlnFHOwd8J
819,9033,journals/sigmod/ONeilG95,fN8wW3Y4FJkJ
1945,58305,conf/vldb/YuAA03,BPSbjmwddQ0J
2107,12812,conf/vldb/StanoiRAA01,fPTlHRZ5EOwJ
1337,59388,conf/vldb/LakshmananJN00,700C5MA6pgQJ
1984,11466,conf/vldb/WangSG03,HxIzJqoAORsJ
