i_dblp,j_sch,dblp_id,sch_id,cos_title,jaccard_title,dice_title,Levenshtein_title
1553,26207,conf/sigmod/ZhugeGHW95,ilCT5UFnHxgJ,0.0111308765297859,0.09090909090909091,0.16666666666666666,0.24561403508771928
943,41739,conf/sigmod/AcharyaGPR99a,VlVV2mEnoQ4J,0.7891582353694837,0.6666666666666666,0.8,0.75
1354,9782,conf/sigmod/FranklinJK96,url:http://portal.acm.org/citation.cfm%3Fid%3D362084%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.25
2020,34718,conf/vldb/ChenL03,05ShsIGjnKkJ,0.0,0.0,0.0,0.16666666666666663
153,2215,journals/sigmod/MeltonE01,0V4aUMSWVukJ,0.0,0.0,0.0,0.2063492063492064
284,23609,conf/sigmod/CranorJSS03,nHesT9ADTdEJ,1.0,1.0,1.0,1.0
300,7338,conf/sigmod/CuiOTS03,YGzSkYiibuIJ,0.0050022977833067,0.058823529411764705,0.1111111111111111,0.136986301369863
535,8144,conf/sigmod/ChenRW02,UEU3M2DgP1EJ,0.0062843280260375,0.0625,0.11764705882352941,0.24285714285714288
273,18724,conf/sigmod/OlstonJW03,_DJTk_XlTHsJ,0.0326581147057897,0.125,0.2222222222222222,0.21739130434782605
2021,15880,conf/vldb/LimWV03,chkvUTTcegEJ,0.0052500876397162,0.05555555555555555,0.10526315789473684,0.19718309859154926
2229,6195,journals/tods/YanG94,LoL0Yu6h4VAJ,0.0100566269006839,0.1111111111111111,0.2,0.2168674698795181
247,35970,conf/sigmod/WangPFY03,aPJnWocHLUwJ,0.004986513595514,0.1,0.18181818181818182,0.18840579710144922
1798,19972,journals/sigmod/TanK03,qx5oR09jmMwJ,0.0371777521664527,0.1111111111111111,0.2,0.20270270270270274
1231,53109,conf/sigmod/GravanoCGP97,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290607%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.2028985507246377
1770,25279,conf/vldb/StaudtJ96,6moFnThDHW0J,1.0,1.0,1.0,1.0
1620,28718,conf/vldb/VassalosP97,jmYHA7e95XAJ,0.8793599425832423,0.8,0.8888888888888888,0.7901234567901234
1667,60055,conf/sigmod/ChenR94,nolTubViO7QJ,0.0,0.0,0.0,0.17307692307692313
1252,59813,conf/sigmod/AdelbergGW97,t9nmZzSMVAAJ,0.006578779023599,0.07142857142857142,0.13333333333333333,0.24193548387096775
270,6533,conf/sigmod/JagatheesanR03,fobv5DPqKUcJ,1.0,1.0,1.0,1.0
1688,41684,conf/vldb/KornLKF98,xQU9GXs4k50J,0.0387433227621949,0.0625,0.11764705882352941,0.30000000000000004
2321,39153,journals/vldb/BraumandlCKK00,A8qZGxwlDiYJ,0.0,0.0,0.0,0.15625
18,57990,journals/sigmod/CaplinskasEV02,Axu6UlX-pPYJ,0.5114767931281453,0.4666666666666667,0.6363636363636364,0.4893617021276596
112,59315,journals/sigmod/HuangKL02,NMgExE-JRD0J,0.0172722738195696,0.09523809523809523,0.17391304347826086,0.21794871794871795
1855,18412,conf/vldb/ClaussenKMP97,q3Y-Mlx2sUsJ,0.110980085455112,0.13333333333333333,0.23529411764705882,0.33333333333333337
2420,5389,journals/vldb/SuHHHLWLPLL01,cZ5JZQyhb1MJ,0.0,0.0,0.0,0.2222222222222222
766,48993,conf/sigmod/LakhamrajuRSS00,AyWUeJ5k2IoJ,0.0,0.0,0.0,0.2142857142857143
1367,51842,conf/vldb/JagadishLS99,OZRYdxoJqXMJ,0.0078336078290577,0.07692307692307693,0.14285714285714285,0.1568627450980392
881,55332,journals/tods/FernandezKSMT02,ukgazb6f4a4J,0.0,0.06666666666666667,0.125,0.22033898305084743
1809,40109,conf/vldb/WangYM97,6j5_vopt6hAJ,0.0,0.047619047619047616,0.09090909090909091,0.2872340425531915
1255,36325,conf/sigmod/CareyDNAGS97,5HV8kccLoZ4J,0.0,0.0,0.0,0.15254237288135597
1760,53988,conf/vldb/LabioG96,2SYiXa0vGN4J,0.0,0.0,0.0,0.23809523809523814
2307,50185,journals/vldb/PacittiS00,OrcuRCfNJDAJ,0.0058338774303867,0.058823529411764705,0.1111111111111111,0.2790697674418605
872,6759,journals/sigmod/NorrieBSW94,q6YVJJgD1uQJ,1.0,1.0,1.0,1.0
2342,21132,journals/vldb/SinghalS97,ZU529rKeIIYJ,0.0099890479989374,0.10526315789473684,0.19047619047619047,0.25316455696202533
439,51200,conf/sigmod/HanWDPW02,Jk2ZTjQR5lwJ,0.0044225309999421,0.07142857142857142,0.13333333333333333,0.25316455696202533
1268,19002,conf/sigmod/RafieiM97,IlN1Z8UC688J,0.5490003388676628,0.625,0.7692307692307693,0.8444444444444444
1359,25536,conf/vldb/LeeL99,-1YxuF8WtVAJ,0.0,0.0,0.0,0.2325581395348837
464,17487,journals/sigmod/HansonN99,b5uRDGKYrcMJ,0.9999999999999998,1.0,1.0,1.0
892,13992,journals/tods/JacoxS03,CSAc2LTxZZcJ,0.0447579278931926,0.07692307692307693,0.14285714285714285,0.17894736842105263
1863,30704,conf/vldb/ChenRS95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D381897%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.17741935483870963
206,26496,conf/sigmod/BenediktCFFR03,t0hTk2u0FykJ,0.0,0.0,0.0,0.3035714285714286
1305,36038,conf/vldb/JohnsonA00,kmiJCg2yWRMJ,0.0,0.0,0.0,0.17741935483870963
950,46427,conf/sigmod/LeeKC99,7tirn0-G8U0J,0.0,0.0,0.0,0.25316455696202533
185,29591,journals/sigmod/CabreraLM01,5RS8T9xjeLQJ,0.0222639223018388,0.125,0.2222222222222222,0.22352941176470587
2012,29484,conf/vldb/KumaranH03,G9NJ23et_OcJ,0.0072371778820107,0.07692307692307693,0.14285714285714285,0.21568627450980393
2002,57843,conf/vldb/Amer-YahiaFSX03,79CvVWsqYLcJ,0.0,0.0,0.0,0.19354838709677424
2513,41551,conf/vldb/AgarwalADGNRS96,qe96KYu2HvkJ,0.0,0.0,0.0,0.22448979591836737
845,54712,conf/sigmod/BressanGOT00,urJB0KxMkvMJ,0.0,0.0,0.0,0.203125
1409,18833,conf/sigmod/LibkinMW96,9NlVdFCl2ysJ,0.2277992315504441,0.26666666666666666,0.42105263157894735,0.37234042553191493
1275,15635,conf/sigmod/KornJF97,ZZUl2Dc1MPsJ,0.8443396950220752,0.7692307692307693,0.8695652173913043,0.9589041095890412
687,38096,conf/sigmod/KeoghCMP01,IvMJ4bK708kJ,0.0,0.0,0.0,0.1707317073170732
2152,58541,conf/vldb/TaoPS02,3GY5tow6VagJ,0.0,0.0,0.0,0.21518987341772156
2391,56083,journals/vldb/Amer-YahiaCLS02,DRTFwdVQAlMJ,0.0,0.0,0.0,0.20238095238095233
1405,56806,conf/sigmod/SeshadriHPLRSSS96,_PvsfC9ZjYMJ,0.0348204150175758,0.058823529411764705,0.1111111111111111,0.28125
1332,17832,conf/vldb/MillerHH00,jteJcGoGxnMJ,0.0405543002434128,0.1,0.18181818181818182,0.2647058823529411
1497,24315,conf/sigmod/BrinDG95,7mNCkZ7D-R8J,1.0000000000000002,1.0,1.0,1.0
530,8284,journals/sigmod/McHughAGQW97,NwMlw45B_h0J,0.1213493925473251,0.16666666666666666,0.2857142857142857,0.47457627118644063
1279,1232,conf/sigmod/PatelYKTNBHRLEKGDN97,xcwQARsnK4gJ,0.0059693358931151,0.06666666666666667,0.125,0.1923076923076923
1402,50092,conf/vldb/AcharyaGP99,umrivnVIoj0J,0.1661403045349751,0.125,0.2222222222222222,0.3529411764705882
2002,20286,conf/vldb/Amer-YahiaFSX03,ho3IAnDHcrcJ,0.0471743164012567,0.09090909090909091,0.16666666666666666,0.20454545454545459
858,51160,conf/sigmod/LiBCS00,url:http://portal.acm.org/citation.cfm%3Fid%3D354546%26coll%3Dportal%26dl%3DACM,0.0,0.05263157894736842,0.1,0.2272727272727273
2045,8090,conf/vldb/XinHLW03,Kd108dZIoJcJ,0.0,0.0,0.0,0.20547945205479456
1960,16088,conf/vldb/GalanisWJD03,v9DTpf650TYJ,0.0048206755268437,0.05263157894736842,0.1,0.25
1340,23550,conf/vldb/ChaudhuriW00,WWaxLMIptTMJ,0.1046052532333935,0.125,0.2222222222222222,0.23863636363636365
1480,50914,conf/vldb/BaulierBGJGKKMMNNRSS98,T4zyjvy9GdcJ,0.0406221635903955,0.13333333333333333,0.23529411764705882,0.25
2041,11354,conf/vldb/QianZXP03,hIGjgc6mx0cJ,0.0044337292809528,0.045454545454545456,0.08695652173913043,0.24468085106382975
1866,29258,conf/vldb/KornackerB95,TjG5memyVWIJ,0.6407077657832041,0.8333333333333334,0.9090909090909091,0.7714285714285715
2192,42260,journals/tods/ChenHM95,url:http://portal.acm.org/citation.cfm%3Fid%3D242786,0.0,0.0,0.0,0.2134831460674157
2113,35551,conf/vldb/CherniackFZ01,49EWG8vzsXUJ,1.0,1.0,1.0,1.0
300,24976,conf/sigmod/CuiOTS03,LMmJh-QpKlEJ,0.0,0.0,0.0,0.26086956521739135
1341,17544,conf/sigmod/KatayamaS97,GPEkH-UohLYJ,1.0000000000000002,1.0,1.0,1.0
302,47680,journals/sigmod/LeeC00,JgVu3jlOSoUJ,0.0,0.0,0.0,0.16666666666666663
783,23632,conf/sigmod/Galhardas00,28BvOA9bYjAJ,0.0190567476468079,0.07692307692307693,0.14285714285714285,0.276595744680851
2372,40915,journals/vldb/RafieiM02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D603886%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.2142857142857143
1969,6001,conf/vldb/MengLLA03,eBKSIiyeF4MJ,0.0,0.0,0.0,0.25
1483,9491,conf/sigmod/AcharyaAFZ95,QrkTo-NoV3MJ,0.0,0.0,0.0,0.22972972972972971
1406,39072,conf/vldb/TanGO99,tnOQKngaHpIJ,0.0,0.0,0.0,0.2153846153846154
849,28601,journals/tods/TaoSP03,v7hQCqKepzwJ,0.0,0.0,0.0,0.17391304347826086
838,39554,conf/sigmod/ChangBCLLS00,fbHMUoc_G3QJ,0.0425039240103594,0.06666666666666667,0.125,0.19999999999999996
1148,2038,conf/vldb/WuFSP00,QKlyEeIFW24J,0.0060778494634943,0.0625,0.11764705882352941,0.1578947368421053
967,13546,journals/sigmod/RamirezSP94,4eKHkzSbS1EJ,0.0074318241978902,0.09090909090909091,0.16666666666666666,0.2542372881355932
1793,9158,conf/sigmod/AgrawalCFGHIIMMSS94,2SEnk3nDDYkJ,0.0385937018956858,0.15,0.2608695652173913,0.18367346938775508
2447,41439,journals/vldb/DeWittNSV96,b14-iHBckAIJ,0.0,0.0,0.0,0.1964285714285714
1151,47598,conf/vldb/LingLL00,FGUWk45ZT6YJ,0.007945000749448,0.06666666666666667,0.125,0.23809523809523814
1052,24207,conf/sigmod/BerchtoldK98,_BkX17d-y7gJ,0.2574802139408437,0.19047619047619047,0.32,0.17391304347826086
973,11082,conf/vldb/AilamakiDHS01,38zuL6-4yKQJ,0.005658476695603,0.06666666666666667,0.125,0.22580645161290325
2387,57603,journals/vldb/ChanFGR02,v7A9Otp7OjsJ,0.0,0.0,0.0,0.22033898305084743
1758,31014,conf/vldb/FukudaMMT96,lVCSelUelWIJ,0.0,0.0,0.0,0.23170731707317072
2025,28914,conf/vldb/HankinsP03,VM-et2KMcM8J,0.0142797626262959,0.07142857142857142,0.13333333333333333,0.22033898305084743
483,25218,journals/sigmod/NestorovAM97,-8zgeIdh6C4J,0.0,0.0,0.0,0.2195121951219512
247,13607,conf/sigmod/WangPFY03,xuAzLPawm2QJ,0.0,0.0,0.0,0.2530120481927711
806,53198,conf/sigmod/BreunigKNS00,GtXc02EJjCgJ,0.0,0.0,0.0,0.27142857142857146
1012,28191,conf/vldb/ZengBNN01,3TivNLIErRkJ,1.0,1.0,1.0,1.0
884,6314,conf/sigmod/BeyerR99,aHpKrjJEJk4J,0.0,0.0,0.0,0.27692307692307694
838,56119,conf/sigmod/ChangBCLLS00,_gwfttQaTEkJ,0.0347403455163069,0.08333333333333333,0.15384615384615385,0.21666666666666667
300,42480,conf/sigmod/CuiOTS03,n7KsDSYuIvgJ,0.0,0.0,0.0,0.24637681159420288
41,21086,conf/vldb/BrownS95,aDk2IS_xwToJ,0.0067308446246811,0.0625,0.11764705882352941,0.25
852,42993,conf/sigmod/HsuLG00,Knzz_bkGA00J,0.0,0.0,0.0,0.2068965517241379
1251,4795,conf/vldb/CareyKSSS00,fRo4fx_Q6gIJ,1.0000000000000002,1.0,1.0,1.0
2264,46808,journals/tods/BrunoCG02,5CrxUuWV5ggJ,0.3154273188264562,0.2777777777777778,0.43478260869565216,0.43157894736842106
557,57597,conf/sigmod/SlivinskasJS01,wr5pRI-iGqsJ,0.0103727560935873,0.09090909090909091,0.16666666666666666,0.21212121212121215
1481,49580,conf/sigmod/GuptaMR95,U0eRM0bAPbUJ,0.0,0.0,0.0,0.23404255319148937
483,493,journals/sigmod/NestorovAM97,L6t_li7XQAEJ,0.0070654559747327,0.07142857142857142,0.13333333333333333,0.2894736842105263
2055,50606,conf/vldb/HristidisP02,dpu0E5Tb0foJ,0.2471686901417005,0.3333333333333333,0.5,0.34042553191489366
518,22179,conf/sigmod/PossSKL02,yL69Sxnm1RcJ,0.0,0.0,0.0,0.29508196721311475
2420,42625,journals/vldb/SuHHHLWLPLL01,S1lItggmEa8J,0.0069269059601804,0.058823529411764705,0.1111111111111111,0.2702702702702703
1278,63746,conf/vldb/GuPS00,bSRLP5_ErFMJ,0.0632515303850171,0.1,0.18181818181818182,0.23529411764705888
2389,24064,journals/vldb/JagadishACLNPPSWWY02,lURUgKLK9kAJ,0.4023208940396032,0.4444444444444444,0.6153846153846154,0.717948717948718
97,54579,conf/vldb/EvangelidisLS95,xGsvCa5KFrAJ,0.163805691834612,0.21052631578947367,0.34782608695652173,0.32558139534883723
671,25804,conf/sigmod/AgrawalCN01,lCQ0HZYyYNcJ,0.0054913002025685,0.047619047619047616,0.09090909090909091,0.16470588235294115
1046,12849,conf/sigmod/LometW98,6HMffRHCspAJ,0.0036557668965033,0.045454545454545456,0.08695652173913043,0.24489795918367352
1036,32318,conf/vldb/YangG01,VTDU8nvDyOUJ,0.0,0.0,0.0,0.25
8,16600,journals/sigmod/Ouksel02,url:http://portal.acm.org/citation.cfm%3Fid%3D565117.565131%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.550836864635322,0.5,0.6666666666666666,0.6631578947368422
2420,62223,journals/vldb/SuHHHLWLPLL01,zfOR-xtDWuoJ,0.0,0.0,0.0,0.2857142857142857
1153,33657,conf/sigmod/LiYVGPUV98,ahrxo47nJtMJ,0.1231788422624256,0.2222222222222222,0.36363636363636365,0.3653846153846154
1817,30439,conf/vldb/BohannonLRSSS97,OZHS88jHgDkJ,0.0064786887102642,0.06666666666666667,0.125,0.28125
1933,8922,conf/vldb/WangC03,Yvuf17ycsAEJ,0.0,0.0,0.0,0.21739130434782605
752,35942,conf/sigmod/MoonSL00,oUisL_YUScYJ,0.0,0.0,0.0,0.18867924528301883
1661,26893,conf/vldb/AlonsoHST97,6D0Qt6Sjp8cJ,0.0051681946076488,0.05,0.09523809523809523,0.25263157894736843
1390,7182,conf/sigmod/HanFWCZK96,eOTkoLDux4wJ,0.0069821491024503,0.0625,0.11764705882352941,0.2692307692307693
1124,16862,conf/sigmod/SarawagiTA98,QyBDbs7EpmsJ,0.0049301505248889,0.05555555555555555,0.10526315789473684,0.2098765432098766
689,39565,journals/sigmod/KennedyMB96,ar9517ql-wwJ,0.0,0.0,0.0,0.12195121951219512
637,5632,journals/sigmod/SonDT96,RalvsjDuKzsJ,0.1735798754957846,0.2857142857142857,0.4444444444444444,0.46376811594202894
1767,35398,conf/vldb/SeshadriLR96,5VcKjo7jBOMJ,0.0,0.0,0.0,0.23655913978494625
1112,22140,conf/sigmod/GodfreySE98,url:http://portal.acm.org/citation.cfm%3Fid%3D304182.304226,0.0057094805475882,0.07142857142857142,0.13333333333333333,0.35
2048,20364,conf/vldb/IwerksSS03,4B_LhCns0WoJ,1.0,1.0,1.0,1.0
1585,18388,conf/vldb/ShivakumarGC98,0s0j1_xOwpYJ,0.0,0.0,0.0,0.24444444444444446
914,51926,conf/sigmod/NgLHM99,ehQ_BzRWh20J,0.0252340247013423,0.0625,0.11764705882352941,0.24096385542168675
2312,34932,journals/vldb/NgS98,url:http://portal.acm.org/citation.cfm%3Fid%3D264335,0.0,0.0,0.0,0.2584269662921348
1666,2512,conf/vldb/SellisRF97,x_IDS457oq8J,0.1557631296323434,0.15384615384615385,0.26666666666666666,0.1694915254237288
65,20867,conf/vldb/JagadishLRSS94,3enyIaEqbswJ,0.1921829794846899,0.18181818181818182,0.3076923076923077,0.3921568627450981
2053,49755,conf/vldb/KangC02,mJiDvbtTKWoJ,0.0055989243737662,0.058823529411764705,0.1111111111111111,0.2533333333333333
2229,59780,journals/tods/YanG94,baVAtfo4WCoJ,0.1006419882590161,0.14285714285714285,0.25,0.32530120481927716
978,16663,conf/vldb/GilbertKMS01,qeVa0fHl2bYJ,0.0,0.0,0.0,0.025000000000000022
866,10006,conf/sigmod/PeiMHZ00,sxAms4V2I7MJ,0.0898904651344406,0.15789473684210525,0.2727272727272727,0.25274725274725274
1327,48308,conf/vldb/GantiLR00,19oklI6EIwMJ,0.0047217808278968,0.05,0.09523809523809523,0.24691358024691357
2060,58281,conf/vldb/ChanFFGR02,LfS9Vr-FSZEJ,0.0283937475720292,0.0625,0.11764705882352941,0.2615384615384615
112,13516,journals/sigmod/HuangKL02,CYaZBTJNWhMJ,0.0167296091268904,0.1,0.18181818181818182,0.2435897435897436
2270,13014,journals/tods/FranklinCL97,6YXYnLb8CyYJ,0.006015204917256,0.06666666666666667,0.125,0.2432432432432432
2511,28352,journals/sigmod/SpynsMJ02,GVrDsGpbJGsJ,1.0000000000000004,1.0,1.0,1.0
261,17022,journals/sigmod/PaepckeGRC00,FHEK09LJKfwJ,0.0,0.0,0.0,0.24705882352941178
999,16951,conf/sigmod/BohlenBD99,DOW5UL3FQk8J,0.0204871537157647,0.125,0.2222222222222222,0.2755102040816326
1316,2106,conf/vldb/CeriCW00,CE5YSzlMeTIJ,0.0064348967637194,0.043478260869565216,0.08333333333333333,0.20430107526881724
2251,41230,journals/tods/KossmannFDA00,MGdQ5QpvlQYJ,0.0,0.0,0.0,0.21875
1285,51465,conf/sigmod/AgrawalASY97,aHFDLZ_L21kJ,0.0,0.0,0.0,0.1777777777777778
634,25871,journals/sigmod/HaritsaS96,f9POLlECN2gJ,0.0,0.0,0.0,0.2272727272727273
2029,30271,conf/vldb/JiangWL03,D1h_jOHVyA4J,0.0,0.0,0.0,0.24637681159420288
806,44822,conf/sigmod/BreunigKNS00,K1ZdQsRoNloJ,0.0,0.0,0.0,0.2857142857142857
2393,62224,journals/vldb/LeeSC01,JEYdnFjCT6MJ,0.0727031429279576,0.23076923076923078,0.375,0.34375
2224,31678,journals/tods/SalemGS94,H6fWl-cSuY4J,0.0,0.0,0.0,0.09090909090909094
1793,1132,conf/sigmod/AgrawalCFGHIIMMSS94,9esu1fHUJwwJ,0.0305724762004263,0.058823529411764705,0.1111111111111111,0.2533333333333333
2028,52677,conf/vldb/ViglasNB03,6D45evzdaz4J,0.0440447347766446,0.14285714285714285,0.25,0.24137931034482762
2198,15181,journals/tods/GhandeharizadehHJ96,vMVuIqz5BiwJ,0.868159425692795,0.8666666666666667,0.9285714285714286,0.9368421052631579
1167,52348,conf/sigmod/ParkKKLPC98,W-Ms4uFqLv4J,0.0,0.0,0.0,0.19565217391304346
2352,19031,journals/vldb/ChakrabartiDAR98,EhTWppk6No8J,0.0038310494458155,0.038461538461538464,0.07407407407407407,0.2773722627737226
2430,41353,journals/vldb/BeckerGOSW96,BNQ07kOYONgJ,1.0000000000000002,1.0,1.0,1.0
801,64076,conf/sigmod/SalemBCL00,_jJ4eIyy9VcJ,0.0,0.0625,0.11764705882352941,0.23333333333333328
1421,6629,conf/sigmod/AdyaGLM95,FlE1JdgElGQJ,0.8552532830074547,0.7272727272727273,0.8421052631578947,0.8314606741573034
1867,60838,conf/vldb/YanG95,url:http://portal.acm.org/citation.cfm%3Fid%3D226931.226974%26dl%3Dportal%26dl%3DACM%26type%3Dseries%26idx%3DSERIES492%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Digital%2520Libraries%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0564994055524539,0.2222222222222222,0.36363636363636365,0.37735849056603776
1640,17290,conf/vldb/GibbonsMP97,mOngiXbKrNkJ,0.0583700762022018,0.07692307692307693,0.14285714285714285,0.1636363636363637
959,50140,conf/sigmod/JagadishLMSV99,uXZXfQgn4doJ,0.0,0.0,0.0,0.19444444444444442
1378,62367,conf/vldb/JagadishKNS99,hrsc329vaaMJ,0.0,0.0,0.0,0.18000000000000005
2379,21012,journals/vldb/ChandrasekaranF03,b408sdGcY3UJ,0.7867324261531168,0.4444444444444444,0.6153846153846154,0.6785714285714286
890,54857,conf/sigmod/KotidisR99,5sb4hr4Ton0J,0.7631745666075043,0.7,0.8235294117647058,0.9
1238,5582,conf/sigmod/MaheshwariL97,VcVAYDLTty8J,1.0,0.875,0.9333333333333333,0.962962962962963
2323,12974,journals/vldb/FernandezFLS00,b6axLoCrkDwJ,0.0,0.0,0.0,0.22807017543859653
1683,3754,conf/vldb/ZouS98,Hov18raBHwIJ,0.6864267064295588,0.6666666666666666,0.8,0.858974358974359
1000,35215,conf/sigmod/ChangG99,8Yt1Mba9-wQJ,1.0000000000000002,1.0,1.0,1.0
995,34871,conf/sigmod/BonnetBCCCHKMMOSS99,wtp2E8NEppcJ,0.0075619618107619,0.05,0.09523809523809523,0.2666666666666667
1352,1897,conf/vldb/LakshmananSS99,AVyGNVp-ENcJ,0.0857179255291848,0.10526315789473684,0.19047619047619047,0.3711340206185567
732,16741,conf/sigmod/AcharyaGP00,a1esMNRsK_UJ,0.1449100763551301,0.16666666666666666,0.2857142857142857,0.23456790123456794
1917,48658,conf/vldb/ChatziantoniouR96,UByN6paxEXwJ,0.0,0.0,0.0,0.25
2491,35189,journals/sigmod/CampbellEM03,Ciq01lHglkAJ,0.0,0.0,0.0,0.18181818181818177
1464,24769,conf/sigmod/LiskovACDGGMMS96,Ey7Mbh6IdQIJ,1.0000000000000004,1.0,1.0,1.0
763,30549,conf/sigmod/HanPY00,5C8itQi7Y2YJ,0.0913013568512861,0.15384615384615385,0.26666666666666666,0.21052631578947367
763,59596,conf/sigmod/HanPY00,C_H34ddegI8J,0.0368568293965188,0.07692307692307693,0.14285714285714285,0.30000000000000004
880,47349,conf/sigmod/DavulcuFKR99,ylZFc8RNoeQJ,0.0,0.0,0.0,0.23376623376623373
1440,59057,conf/vldb/CarinoOBS99,6OC8VmtHOyMJ,0.0039038540185873,0.05555555555555555,0.10526315789473684,0.33333333333333337
530,56392,journals/sigmod/McHughAGQW97,3zf3WSt0B6UJ,0.0683792405511433,0.0625,0.11764705882352941,0.3780487804878049
629,54119,conf/sigmod/KimCK01,xIuU9IWky7AJ,0.0,0.0,0.0,0.20731707317073167
2323,27095,journals/vldb/FernandezFLS00,LJKpMU1tIlcJ,0.0310840712615278,0.0625,0.11764705882352941,0.31746031746031744
1896,14196,conf/vldb/HellersteinNP95,x70Y3qaTL40J,0.0,0.0,0.0,0.22972972972972971
41,54134,conf/vldb/BrownS95,H4A7nUWyXtQJ,0.0279932703674342,0.07142857142857142,0.13333333333333333,0.3928571428571429
1170,47303,conf/vldb/AnciauxBBPV01,K9Qbh3haBCMJ,0.1142734804135508,0.07142857142857142,0.13333333333333333,0.32894736842105265
1536,4993,conf/vldb/CherniackZ98,url:http://portal.acm.org/citation.cfm%3Fid%3D645925%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.1875
1984,33264,conf/vldb/WangSG03,_8ZUif8Ye_0J,0.0,0.0,0.0,0.22916666666666663
2410,37048,journals/vldb/RahmB01,wRHapJxb_-QJ,0.244369192724666,0.18181818181818182,0.3076923076923077,0.23529411764705888
1381,5644,conf/sigmod/FukudaMMT96,QdPN-QtgceAJ,0.5513362788198355,0.6,0.75,0.6701030927835052
941,24031,conf/sigmod/HaasH99,fz1XAzoKPo0J,1.0000000000000002,1.0,1.0,1.0
1831,46231,journals/sigmod/NejdlSS03,lZGtV8TM9yoJ,0.9999999999999998,1.0,1.0,1.0
91,15001,conf/vldb/AgrawalS94,9jl8yjwnp-IJ,0.0456434194335283,0.10526315789473684,0.19047619047619047,0.20547945205479456
1729,12743,conf/sigmod/KemperMPS94,4Y-m8ZsRnTQJ,0.0,0.0,0.0,0.3035714285714286
398,32679,conf/sigmod/ZhouWGGZWXYF03,-FGfZQ_8TxIJ,0.0,0.0,0.0,0.15217391304347827
1675,19862,conf/vldb/SheikholeslamiCZ98,j5IzwmJdFHEJ,0.0,0.0,0.0,0.27710843373493976
2329,11984,journals/vldb/SheikholeslamiCZ00,2GWXn3jT0uwJ,0.8406760761915588,0.6923076923076923,0.8181818181818182,0.7272727272727273
248,29702,journals/sigmod/Franklin99b,skOc65LTInYJ,1.0,1.0,1.0,1.0
752,62224,conf/sigmod/MoonSL00,JEYdnFjCT6MJ,0.0,0.0,0.0,0.20833333333333337
1353,42442,conf/sigmod/GrayHOS96,3mFpWorR_ucJ,0.4585193266278834,0.42857142857142855,0.6,0.6029411764705883
1930,26238,conf/vldb/LinLYZ03,R4Gc3p27n0AJ,0.0,0.0,0.0,0.22340425531914898
1409,43505,conf/sigmod/LibkinMW96,7i3ECtriIAkJ,0.0371265119284532,0.1875,0.3157894736842105,0.36170212765957444
1986,47458,conf/vldb/WangZL03,P3CfoUrfYE0J,0.0,0.0,0.0,0.20547945205479456
1888,34091,conf/vldb/HanF95,h0jX6zbYeeEJ,0.8153417180412025,0.6666666666666666,0.8,0.6818181818181819
621,9689,journals/sigmod/Bestavros96,Q2y53UR0g6oJ,0.9999999999999996,1.0,1.0,1.0
1916,61214,conf/vldb/IoannidisLGP96,-cCndG3a8ukJ,0.0,0.0,0.0,0.20253164556962022
505,34589,journals/sigmod/GuptaHR97,16a8RD8og7QJ,0.0,0.0,0.0,0.17647058823529416
1327,45543,conf/vldb/GantiLR00,DkjeVmsFqW4J,0.0372255882152512,0.15384615384615385,0.26666666666666666,0.27118644067796616
806,31319,conf/sigmod/BreunigKNS00,LxyVmHubIfUJ,0.0,0.0,0.0,0.2417582417582418
2273,46175,journals/tods/ZaharioudakisCF97,yY5hMqazRHoJ,0.1488453452865102,0.11764705882352941,0.21052631578947367,0.308641975308642
2007,19638,conf/vldb/ChenJLP03,g8e0xiRUkIwJ,0.026363192500764,0.13333333333333333,0.23529411764705882,0.2222222222222222
2153,32295,conf/vldb/DittrichSTW02,0jOUoZZ6Fg4J,0.0,0.0,0.0,0.22666666666666668
2162,17297,conf/vldb/ChoALS02,7-b5YXuGJS0J,0.0,0.0,0.0,0.125
2021,2540,conf/vldb/LimWV03,F14Ab4viu0MJ,0.0047408873838558,0.05,0.09523809523809523,0.25316455696202533
